	TARGET-30-PAITCI-01	TARGET-30-PAITEG-01	TARGET-30-PAIVHE-01	TARGET-30-PALBFW-01	TARGET-30-PALCBW-01	TARGET-30-PALETP-01	TARGET-30-PALIIN-01	TARGET-30-PALNVP-01	TARGET-30-PALTEG-01	TARGET-30-PALUYS-01	TARGET-30-PALWVJ-01	TARGET-30-PALXTB-01	TARGET-30-PAMYCE-01	TARGET-30-PANBJH-01	TARGET-30-PANBSP-01	TARGET-30-PANKFE-01	TARGET-30-PANNMS-01	TARGET-30-PANRHJ-01	TARGET-30-PANRRW-01	TARGET-30-PANRVJ-01	TARGET-30-PANUIF-01	TARGET-30-PANWRR-01	TARGET-30-PANYGR-01	TARGET-30-PANZPV-01	TARGET-30-PANZVU-01	TARGET-30-PAPBGH-01	TARGET-30-PAPBZI-01	TARGET-30-PAPEAV-01	TARGET-30-PAPHPE-01	TARGET-30-PAPKXS-01	TARGET-30-PAPLSD-01	TARGET-30-PAPUAR-01	TARGET-30-PAPUEB-01	TARGET-30-PAPUWY-01	TARGET-30-PAPVFD-01	TARGET-30-PAPVXS-01	TARGET-30-PARACS-01	TARGET-30-PARBGP-01	TARGET-30-PARDIW-01	TARGET-30-PARFWB-01	TARGET-30-PARGKK-01	TARGET-30-PARHAM-01	TARGET-30-PARHAM-02	TARGET-30-PARKGJ-01	TARGET-30-PARSBI-01	TARGET-30-PARYNK-01	TARGET-30-PARZIP-01	TARGET-30-PASFGG-01	TARGET-30-PASMNT-01	TARGET-30-PASNEF-01	TARGET-30-PASPER-01	TARGET-30-PASRFS-01	TARGET-30-PASSRS-01	TARGET-30-PASTCN-01	TARGET-30-PASTKC-01	TARGET-30-PASUCB-01	TARGET-30-PASUYG-01	TARGET-30-PASWIJ-01	TARGET-30-PASXHE-01	TARGET-30-PASXRJ-01	TARGET-30-PASYPX-01	TARGET-30-PATCFL-01	TARGET-30-PATDXC-01	TARGET-30-PATFCY-01	TARGET-30-PATGLU-01	TARGET-30-PATHVK-01	TARGET-30-PATINJ-01	TARGET-30-PATNKP-02	TARGET-30-PATYIL-01	TARGET-30-PATYIL-02
SFRP2	3.7125642	6.4516625	0.59464574	0.15068647	5.3337900000000005	4.232681299999999	0.6600121	0.32205167	5.1969414	0.6600121	3.5521321000000006	0.028709901	2.526123	1.6781452000000001	2.358994	0.35624728	0.6871335	4.8242965	0.43305513	7.536484700000001	1.5410503999999998	1.2016847	2.4249787	0.32205167	4.593955	0.18916444	0.124459624	0.028709901	0.22663648	0.20175661	4.638080599999999	3.3420432	5.260014	3.1293151000000003	0.55591464	3.7761421000000004	0.31045547	0.77407175	1.3951445	0.26316009999999995	0.38968015	2.31615	2.5825560000000003	6.9768887	0.52618414	0.23891501	0.6136315999999999	5.441262	0.35624728	1.1111153	1.3562181	0.9108029000000001	3.5348512999999997	4.1529875	0.17644595	0.8640384	3.1634705000000003	0.9486982	3.3433957000000003	1.7991133000000001	0.5754108	2.653049	3.1810763	0.62302387	3.2479136000000004	2.662223	0.05672351	0.49579449999999997	0.22663648	1.8115393
TGFB2	0.3786144	2.003606	2.7462974	0.65087	2.1731734	0.54605496	0.58506453	1.4699608999999998	0.5754108	0.87191325	2.1985368999999997	1.2510145000000001	2.0356338	0.9782476000000001	0.42232955	1.9855485000000002	0.72254187	0.6960961999999999	1.3104153	3.1489089	0.94119436	1.3562181	0.64164835	1.8953143	1.929841	2.6252575	1.5993719	0.16362981	0.6960961999999999	0.6041816	0.42232955	1.2690823999999998	0.7312613	0.5161281	1.6276582	0.87191325	1.0000511	0.9108029000000001	0.6136315999999999	0.6960961999999999	0.9336372	1.2631196000000002	1.5059485000000001	2.58014	0.6600121	0.73994064	0.6691063	1.2449315	0.8560810999999999	0.26316009999999995	2.9030432999999998	1.2265648999999998	0.90309465	0.64164835	2.7398314	3.6836736000000005	0.73994064	1.3104153	0.8156711	0.71378523	0.35624728	0.6781482	0.80744386	1.2570579	0.8480885	0.59464574	0.7485361999999999	1.5110093	1.6915852999999998	1.5160798999999998
SOX10	0.0	2.201667	3.8430114	0.0	7.665815400000001	2.8094308	0.0	0.65087	1.1111153	1.7005076000000001	0.26316009999999995	0.0	3.8480358	0.0	0.0	7.217319	0.40063623	3.4828546	3.8399413	5.9154800000000005	0.0	2.3277528	0.34494959999999997	4.2218895	0.71378523	0.0	0.11116745	0.0	0.43305513	0.0	0.43305513	1.5509181	0.014497611	0.72254187	0.08420307	0.042784035	0.76562524	0.05672351	0.15068647	0.0	0.0	0.0	0.33353373	0.17644595	0.0	0.11116745	0.0	1.6041348	0.0	0.23891501	0.7991509	0.0	0.0	0.07052474	4.697643299999999	0.0	0.042784035	1.1954168	1.5008324	0.21424463	0.0	0.78250456	0.042784035	1.1310111	0.34494959999999997	0.2751237	1.8278862	0.08420307	0.7908371	3.1143548
WNT11	1.4276745000000002	4.659396	2.189079	1.9598305	2.8135476	0.45428359999999995	1.7093155	1.1310111	1.3219714	0.50599486	1.0566703000000002	1.929841	0.6323526999999999	1.0841396	0.38968015	2.548476	0.23891501	1.641562	0.78250456	3.196926	4.3680477	1.0072758	0.50599486	1.4647238	1.5059485000000001	1.8359431	0.6600121	1.3785836	3.2249380000000003	1.5210948	0.6600121	0.64164835	1.4330235	1.8399782	0.7049559	2.0772705	1.1044103	0.42232955	1.3618348	0.7312613	4.356155	1.8875689999999998	3.377157	2.7740042000000003	0.6781482	1.2016847	1.1375494	0.887589	0.6323526999999999	1.0841396	4.8693748	1.33921	3.3854747000000005	1.0841396	1.3277426	1.1441122	1.0976788999999998	0.5361526	0.62302387	1.1635615	0.31045547	1.4168863999999999	1.8719058999999998	1.2869579	1.4751447	1.2449315	0.45428359999999995	0.99286234	0.43305513	0.15068647
ITGA2	0.8480885	2.8298626000000002	1.9411447	0.8480885	3.6621989999999998	0.43305513	1.2265648999999998	0.7991509	0.73994064	0.8640384	0.7571259	0.49579449999999997	1.5704931	0.71378523	1.7824702000000001	2.5849729	0.73994064	1.0215281999999999	1.3896316999999998	1.9598305	1.2810018	1.3045712	1.2449315	1.182776	2.1243687	2.4620397	1.1177393	0.40063623	0.9486982	0.43305513	0.6960961999999999	0.7049559	0.40063623	0.5754108	0.8480885	0.72254187	0.89538705	1.2510145000000001	0.46478304	0.77407175	1.0144353000000002	1.2631196000000002	0.887589	1.6690792	1.0704504	0.9486982	1.1506448999999999	0.71378523	1.0144353000000002	0.3786144	1.4957263	0.87191325	1.4542183000000002	0.78250456	2.722501	1.3162155	0.62302387	1.1243893999999999	0.6136315999999999	0.59464574	0.7571259	0.76562524	0.87191325	1.438321	0.7312613	1.4222745	0.62302387	0.9108029000000001	1.0286552	1.2203858
TIMELESS	4.174705	1.6960089	4.915567	3.165159	2.1603448	4.4355965	5.9701777	2.922211	4.467280000000001	6.0887356	4.551514599999999	2.5509644000000002	4.568656400000001	4.753838	5.121803	2.31615	5.06094	4.6187925000000005	4.2172523	3.5862005	3.6881932999999996	4.6253166	5.3491035	2.922211	4.9387784	5.0678277000000005	5.18313	5.0539559999999994	3.5668676	6.3696375	4.375756299999999	5.146479599999999	5.523873	4.8455257000000005	4.7517195	5.3715434	4.6599727	5.6433306	4.908799	5.282419	2.695983	4.643264299999999	2.4672816	4.4100447	4.9918260000000005	5.6607769999999995	4.8535385	5.461391000000001	4.9579379999999995	4.9044495	4.0849395	4.51219	5.4873934	5.3458843	4.371568700000001	5.8785110000000005	6.2141470000000005	5.010330000000001	5.9154800000000005	3.7104397000000002	5.8742843	4.1260085	5.2842703	5.222628	5.459143599999999	5.8083534000000006	5.4025846	5.937807599999999	4.0008655	4.727366
SOX17	1.618267	4.0391525999999995	3.4141739999999996	3.7856007000000007	2.8679327999999997	0.99286234	1.0000511	1.2928126	1.6960089	1.0072758	2.250979	2.0669782	2.0286055	1.4957263	1.1506448999999999	3.5521321000000006	1.8399782	1.8953143	2.493141	3.31035	3.6893002999999998	0.9561472	1.4060217	1.7740363000000001	1.7949808	1.7740363000000001	0.9561472	0.6871335	0.7991509	0.45428359999999995	1.5110093	1.182776	0.8560810999999999	3.0215151000000002	0.6781482	3.111082	1.9818863000000002	1.5059485000000001	1.7268628000000001	0.59464574	2.2448986	0.8156711	0.48553726	4.2629985999999995	2.1954083	0.54605496	0.89538705	1.7355311999999998	0.8640384	0.6323526999999999	1.2690823999999998	0.9108029000000001	1.7907819999999999	1.2449315	1.6870991000000002	1.1635615	0.52618414	1.8237927	1.3562181	1.1954168	0.9336372	0.887589	2.1473167	2.0807064	3.0250237	1.6041348	1.2928126	0.8400183000000001	0.55591464	1.3162155
MET	2.8639631000000003	1.9486238	1.049722	1.33921	3.266092	0.5656918000000001	3.3575578	0.72254187	1.2016847	2.4803216	0.64164835	0.6136315999999999	1.618267	1.526119	2.650778	2.906943	1.5849965	1.2265648999999998	1.3562181	4.3547277	0.48553726	3.4208817000000002	0.6600121	0.46478304	3.0925262000000004	0.8560810999999999	2.55586	2.7355804	0.35624728	3.4568336000000004	0.7485361999999999	0.9635396999999999	0.77407175	3.3248365	0.6960961999999999	0.6960961999999999	1.3277426	2.3334424	0.71378523	0.43305513	0.52618414	0.41153392	1.0704504	2.980032	2.0179709999999997	1.5656528	4.055689	1.1177393	4.7070675	0.83196074	2.7092732999999996	0.59464574	3.2898623999999996	0.5656918000000001	0.64164835	1.3505546	0.08420307	1.0215281999999999	3.7388193999999997	1.2928126	4.1260085	2.5059025000000004	0.9855609000000001	0.54605496	0.7485361999999999	0.41153392	0.73994064	3.0617577999999996	1.9561163000000001	2.636916
TNNI3	3.3631544	1.1310111	0.87191325	1.6645558999999996	0.0	0.8640384	3.336275	0.0	2.275051	1.1243893999999999	0.73994064	0.8640384	0.6960961999999999	0.83196074	4.0444126	1.5410503999999998	0.097748086	0.124459624	0.71378523	0.887589	0.8640384	0.76562524	0.16362981	1.2265648999999998	0.124459624	1.7398738	0.23891501	0.08420307	0.7571259	5.260403599999999	0.08420307	0.41153392	2.8560293	2.9088502	0.31045547	0.6323526999999999	3.5813422	0.13763218	0.26316009999999995	1.6041348	0.20175661	0.54605496	0.21424463	2.7377057000000002	0.08420307	1.8679093	1.8600012	0.23891501	1.2079737	1.6690792	0.3786144	0.46478304	4.398515	3.9514174	1.9145979	0.40063623	0.16362981	1.1954168	3.9401956	0.8797943000000001	2.6088495	0.40063623	0.8156711	0.21424463	1.5849965	0.2987822	1.1111153	1.4436299	0.13763218	0.17644595
FGF10	1.3277426	0.55591464	0.08420307	0.23891501	2.0426729	1.8600012	0.0	0.0	0.11116745	0.0	0.18916444	0.34494959999999997	0.48553726	0.0	0.014497611	1.1570913999999999	4.762891000000001	0.08420307	1.6599708999999998	0.48553726	0.0	2.704869	0.9855609000000001	1.7485055	0.7485361999999999	0.7485361999999999	1.6870991000000002	0.0	0.17644595	1.2141696000000002	0.0	3.6576862	0.4751773	0.62302387	4.161861	2.9745312000000004	5.2342114	0.05672351	0.17644595	2.0461588	0.042784035	0.0	0.42232955	0.5754108	0.014497611	4.8176403	0.08420307	0.73994064	4.6206154999999995	1.8480612	2.8359669999999997	1.1177393	0.0	2.0531387	0.15068647	1.636943	1.4647238	0.65087	3.1293151000000003	3.4073784	5.929348	2.189079	0.28699607	0.014497611	4.198523000000001	0.014497611	4.512859	2.3334424	1.8197037	2.0250578000000004
