	TARGET-30-PAITCI-01	TARGET-30-PAITEG-01	TARGET-30-PAIVHE-01	TARGET-30-PALBFW-01	TARGET-30-PALCBW-01	TARGET-30-PALETP-01	TARGET-30-PALIIN-01	TARGET-30-PALNVP-01	TARGET-30-PALTEG-01	TARGET-30-PALUYS-01	TARGET-30-PALWVJ-01	TARGET-30-PALXTB-01	TARGET-30-PAMYCE-01	TARGET-30-PANBJH-01	TARGET-30-PANBSP-01	TARGET-30-PANKFE-01	TARGET-30-PANNMS-01	TARGET-30-PANRHJ-01	TARGET-30-PANRRW-01	TARGET-30-PANRVJ-01	TARGET-30-PANUIF-01	TARGET-30-PANWRR-01	TARGET-30-PANYGR-01	TARGET-30-PANZPV-01	TARGET-30-PANZVU-01	TARGET-30-PAPBGH-01	TARGET-30-PAPBZI-01	TARGET-30-PAPEAV-01	TARGET-30-PAPHPE-01	TARGET-30-PAPKXS-01	TARGET-30-PAPLSD-01	TARGET-30-PAPUAR-01	TARGET-30-PAPUEB-01	TARGET-30-PAPUWY-01	TARGET-30-PAPVFD-01	TARGET-30-PAPVXS-01	TARGET-30-PARACS-01	TARGET-30-PARBGP-01	TARGET-30-PARDIW-01	TARGET-30-PARFWB-01	TARGET-30-PARGKK-01	TARGET-30-PARHAM-01	TARGET-30-PARHAM-02	TARGET-30-PARKGJ-01	TARGET-30-PARSBI-01	TARGET-30-PARYNK-01	TARGET-30-PARZIP-01	TARGET-30-PASFGG-01	TARGET-30-PASMNT-01	TARGET-30-PASNEF-01	TARGET-30-PASPER-01	TARGET-30-PASRFS-01	TARGET-30-PASSRS-01	TARGET-30-PASTCN-01	TARGET-30-PASTKC-01	TARGET-30-PASUCB-01	TARGET-30-PASUYG-01	TARGET-30-PASWIJ-01	TARGET-30-PASXHE-01	TARGET-30-PASXRJ-01	TARGET-30-PASYPX-01	TARGET-30-PATCFL-01	TARGET-30-PATDXC-01	TARGET-30-PATFCY-01	TARGET-30-PATGLU-01	TARGET-30-PATHVK-01	TARGET-30-PATINJ-01	TARGET-30-PATNKP-02	TARGET-30-PATYIL-01	TARGET-30-PATYIL-02
POU4F2	0.0	0.014497611	3.9458057999999996	2.8135476	1.7527944	0.07052474	4.797582	3.3505199999999995	0.028709901	3.112674	0.48553726	1.5898027	3.196926	0.042784035	1.6276582	0.08420307	0.07052474	0.46478304	4.0496745	3.1440291	4.255511	0.124459624	0.014497611	1.049722	5.0720973	0.0	0.44372052	2.9946277	0.18916444	0.014497611	3.393707	1.9745712	1.8480612	4.9681014999999995	0.014497611	0.07052474	0.0	0.0	4.4950779999999995	0.0	4.0857863	4.832401	3.9754715	0.097748086	0.23891501	0.014497611	2.7070708	0.097748086	0.07052474	3.4316761	3.6507812000000004	0.014497611	4.0686636	0.014497611	0.7312613	0.028709901	0.05672351	1.8359431	4.0373683	1.1635615	0.0	0.21424463	4.8565316	3.2000450000000003	0.028709901	3.3813150000000003	0.64164835	2.0807064	4.25172	4.489249
BAG3	3.4763904	6.5617394	5.107235	5.8285885	5.4372563	1.6915852999999998	2.7247077999999996	2.9355035	3.1457145	2.6299522	3.2898623999999996	3.3673987000000003	3.2764916	2.0391898	5.0053883	4.533616	2.2539822999999997	2.757028	3.9259896	4.5279713	6.701417	1.875834	2.5059025000000004	3.1243557999999996	2.7676876	3.111082	2.0356338	1.9818863000000002	2.990955	2.176366	4.4705267	2.9279428	2.6576767000000006	3.3074725	2.3074434	4.148929	3.5260816	2.4005265	2.1440650000000003	3.3505199999999995	4.818605000000001	2.4462585	2.4828672000000003	6.788201299999999	3.1243557999999996	2.1276843999999997	2.1827579	3.003641	3.3190758000000002	1.636943	3.1731594	2.4828672000000003	2.6392662999999996	2.899232	3.6461797	3.5897763	1.8359431	2.9523847	2.3191085	2.906943	2.4515689999999997	2.6111912999999998	3.7115480000000005	2.275051	3.6668047999999995	2.8319256	3.0461872000000003	3.4867706	3.6949286	1.8278862
TGFB2	0.3786144	2.003606	2.7462974	0.65087	2.1731734	0.54605496	0.58506453	1.4699608999999998	0.5754108	0.87191325	2.1985368999999997	1.2510145000000001	2.0356338	0.9782476000000001	0.42232955	1.9855485000000002	0.72254187	0.6960961999999999	1.3104153	3.1489089	0.94119436	1.3562181	0.64164835	1.8953143	1.929841	2.6252575	1.5993719	0.16362981	0.6960961999999999	0.6041816	0.42232955	1.2690823999999998	0.7312613	0.5161281	1.6276582	0.87191325	1.0000511	0.9108029000000001	0.6136315999999999	0.6960961999999999	0.9336372	1.2631196000000002	1.5059485000000001	2.58014	0.6600121	0.73994064	0.6691063	1.2449315	0.8560810999999999	0.26316009999999995	2.9030432999999998	1.2265648999999998	0.90309465	0.64164835	2.7398314	3.6836736000000005	0.73994064	1.3104153	0.8156711	0.71378523	0.35624728	0.6781482	0.80744386	1.2570579	0.8480885	0.59464574	0.7485361999999999	1.5110093	1.6915852999999998	1.5160798999999998
E2F1	4.936360400000001	1.3045712	5.8631773	2.6554046000000002	1.608838	5.502354599999999	6.2137523	3.4594697999999995	5.219125	6.982345	5.2945995	2.5084577	5.6490145	6.186429	5.0469728	1.1177393	6.321041999999999	5.425925	4.427585	2.3868396	3.890425	5.055701999999999	6.0320964	4.0338936	4.6752477	4.995894	4.7020664000000005	5.9262004	1.2987429	6.303466	5.8295712	5.684012999999999	6.303071	6.3069215	5.575645	6.3936462	4.832401	6.195897	5.5326786	7.0495224	2.201667	4.5837946	1.5210948	5.4847535999999995	5.2479385999999995	6.494574500000001	4.920305	6.257169	5.8158183	5.8075676	4.058321	4.8145537	6.2600307	6.099969000000001	4.7782089999999995	6.343954599999999	6.661311	5.2456994	6.3819870000000005	3.5285474999999997	6.355116000000001	4.693221	5.677247	6.3576846	6.3961167	5.509983	6.0165386	5.756512	4.507122	5.8519735
GZMB	3.6769426	8.258515	2.650778	2.2986703	3.9918660000000004	2.2079334	1.7740363000000001	0.6960961999999999	1.5410503999999998	2.2779882000000002	0.55591464	1.7570888	1.9184216	1.0773331	0.13763218	7.5601573	1.1570913999999999	1.1699992000000001	2.5533702000000003	1.4276745000000002	2.6206496	0.5161281	0.9184638	1.2570579	2.2448986	0.44372052	1.182776	1.2570579	2.7290382	1.6781452000000001	1.1764042	1.7613178	2.3840897	5.205988400000001	2.5969849	5.9578776	1.9373734	2.6392662999999996	2.0286055	0.7312613	4.4255830000000005	2.8519787999999995	4.593955	1.8319125	1.7697916	2.7114766	1.2570579	1.7907819999999999	1.3618348	1.33921	1.7527944	2.9088502	0.49579449999999997	1.1375494	2.3305569	0.6136315999999999	0.26316009999999995	1.2987429	2.1440650000000003	1.6276582	1.4699608999999998	1.5898027	3.9800608	1.400608	2.6599494999999997	0.4751773	0.90309465	0.07052474	0.0	0.0
ERBB3	0.11116745	1.6276582	2.5993228	0.7908371	6.906267	2.2479775	0.82382965	1.2570579	0.9709230999999999	1.6461880000000002	0.887589	0.31045547	3.2342303	0.82382965	0.22663648	6.426061	0.6323526999999999	2.3103974	3.7886617	5.6037493	0.28699607	1.9411447	0.77407175	4.193795	1.4330235	0.9184638	0.44372052	0.124459624	1.1441122	3.1634705000000003	0.6871335	1.3334688000000001	0.4751773	0.6323526999999999	0.7571259	0.6781482	1.1177393	1.1891136999999998	0.9486982	0.40063623	0.042784035	0.3674849	0.65087	1.1044103	0.7312613	0.80744386	2.2600729999999998	1.8991928	1.7442220000000002	0.40063623	0.78250456	0.6960961999999999	0.33353373	1.2570579	4.154592	2.5704846000000003	0.54605496	1.3674041000000001	1.4854795	0.59464574	0.50599486	1.0909218	0.7312613	1.4436299	0.80744386	0.7908371	2.003606	1.4751447	1.049722	2.5825560000000003
CSRNP1	4.866381	7.6399446	6.882270299999999	6.3621297	3.83185	1.8156192	2.6736007	3.6621989999999998	2.201667	1.9671944	5.3912597	4.2226467	4.3667154	1.1635615	1.7311942999999999	5.407662	3.2972269999999995	3.26905	4.9546475	6.116821	5.5078309999999995	1.2327062	1.8991928	4.4262505	3.2780166	4.2957234	1.5460458000000001	1.9598305	3.4841294	1.4647238	3.2327107999999996	2.5509644000000002	2.3420277	3.1586738	2.0738373	6.1844563	4.057475	1.718147	2.3646336	2.5410169999999996	3.6264071	2.1473167	2.4541852000000004	6.299714	4.174705	2.0976171000000003	1.6781452000000001	2.5410169999999996	2.2419004	1.7442220000000002	2.0143566	2.3016197999999997	2.1342453999999997	1.9449196	5.4416523	1.9069613	1.2869579	2.0072117	3.4222422	2.6576767000000006	2.3248699	1.9260064	3.215653	2.0875093999999996	4.609392	1.9486238	1.1764042	3.4672909	2.4982425999999998	1.7613178
IL6	4.197671400000001	6.6033015	4.752778500000001	3.7886617	2.0942453999999997	0.45428359999999995	1.2327062	0.7908371	1.1243893999999999	0.0	5.038246	1.1243893999999999	2.5631685	1.3045712	0.33353373	3.0391572	2.3219886	2.313273	3.3132277	5.655974	1.7824702000000001	0.48553726	0.73994064	2.1009912	0.6691063	0.73994064	0.13763218	0.5656918000000001	0.54605496	0.07052474	1.5410503999999998	1.2631196000000002	2.0635524	2.4515689999999997	0.72254187	6.790381	1.33921	0.80744386	1.3841318999999999	1.0072758	0.6871335	0.26316009999999995	0.5361526	9.732096	3.4303150000000002	0.5754108	1.3896316999999998	1.9709185000000002	0.58506453	0.5361526	0.11116745	1.2449315	0.58506453	1.1044103	3.193808	0.48553726	0.5754108	0.8156711	3.9173962999999996	1.4060217	1.3334688000000001	0.94119436	2.978198	0.13763218	4.5674114	0.9336372	0.17644595	0.9855609000000001	0.6323526999999999	0.7049559
INHBA	2.2296095	4.3491163	4.0951059999999995	1.9069613	2.1954083	1.0635976	0.6136315999999999	1.2016847	1.0976788999999998	1.0427017	3.9069392999999994	1.1111153	2.9260318	1.4060217	0.6136315999999999	2.4114816	0.7485361999999999	0.77407175	0.55591464	3.112674	1.6736089	0.9635396999999999	1.1891136999999998	3.0772630000000003	2.3895907000000003	2.5607592999999995	1.9598305	0.7049559	0.7571259	0.6691063	0.8400183000000001	1.2987429	1.0286552	0.5361526	1.182776	0.83196074	1.4803389999999998	0.9709230999999999	0.41153392	0.80744386	1.8639895	1.7398738	1.3785836	6.3892	1.7527944	1.2810018	0.50599486	1.3729870000000002	0.25107563	0.41153392	0.28699607	0.87191325	1.1310111	1.641562	3.0755882000000003	2.6017451	1.8560168999999997	2.3477314	1.4436299	0.76562524	0.99286234	1.7697916	1.1044103	0.9709230999999999	0.9260758	1.182776	0.5361526	0.8400183000000001	0.49579449999999997	0.7312613
CLCF1	1.1764042	5.176711599999999	3.5285474999999997	1.3951445	2.9164824	0.77407175	1.3841318999999999	0.48553726	0.80744386	1.1570913999999999	1.7398738	0.7312613	1.4330235	0.3674849	0.49579449999999997	2.6461546	0.73994064	1.2570579	1.0976788999999998	2.4620397	1.9598305	0.9782476000000001	0.9486982	0.8156711	1.6461880000000002	2.0566328	0.6781482	0.34494959999999997	0.5656918000000001	0.8480885	0.6041816	1.4276745000000002	2.3757667999999996	0.89538705	0.8480885	2.7355804	1.1177393	1.0427017	1.636943	0.6871335	0.6691063	0.9184638	0.40063623	4.6599727	1.2570579	0.7571259	1.049722	1.7613178	0.9486982	0.6600121	3.7257792999999997	1.996404	3.3448379999999998	1.5008324	2.5360487000000003	2.0461588	0.6691063	1.3841318999999999	0.7991509	2.2448986	0.40063623	0.9184638	1.4594975000000001	0.94119436	0.9855609000000001	0.71378523	0.72254187	0.26316009999999995	0.7485361999999999	0.28699607
