4,5,7,8,9,13,16,21,22,24,25,26,27,29,30,31,33,34,37,38,39,41,42,45,46,49,53,54,55,56,57,60,61,62,63,65,68,69
0,5,7,8,9,13,14,16,27,31,32,33,34,39,40,41,42,44,46,48,49,58,60,61,64,65,67,68,69
27
0,4,5,8,9,10,11,12,16,17,18,19,20,21,23,24,25,26,27,28,30,32,33,34,35,39,45,48,49,51,52,53,54,55,56,58,60,61,63,64,65,68,69
3,4,11,13,14,15,18,22,25,26,27,28,29,31,33,34,35,37,38,45,46,48,49,50,51,56,58,61,63,64,67,68,69
0,1,3,4,5,6,8,16,17,20,25,27,30,32,41,42,55,60,62,64,67
0,5,8,9,10,12,13,14,16,17,20,27,30,33,35,36,37,38,39,40,41,42,44,46,48,49,53,61,63,64,65,66,68,69
3,13,27,29,30,38,40,46,49,62,68
1,2,5,6,7,8,9,10,12,13,14,16,17,21,23,24,30,31,32,33,34,35,36,38,39,43,44,45,47,48,49,51,52,53,55,56,57,58,59,60,61,62,63,64,66
0,6,7,9,10,11,13,14,16,21,22,23,24,25,26,27,28,29,30,31,34,36,37,39,41,42,45,46,48,49,50,51,52,53,56,57,58,59,60,61,63,65,66,67,68,69
5,11,18,20,29,30,33,34,37,38,39,40,41,42,45,46,48,52,53,54,57,59,64,66
0,5,6,7,9,11,12,13,14,15,16,17,18,20,21,22,23,25,26,27,28,29,30,31,33,34,37,38,39,41,44,45,46,48,49,50,51,54,55,56,58,59,60,63,64,65,66,67,68,69
3,11,12,13,16,18,23,28,30,37,39,41,42,48,53,64
1,2,3,6,9,10,12,13,14,15,17,18,19,20,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69
1,7,10,13,14,17,21,24,25,26,27,28,29,41,42,43,48,49,52,55,56,62,65,67,68
0,1,5,7,9,10,11,13,14,16,22,25,26,27,31,34,35,36,41,42,45,46,48,49,50,53,54,56,58,61,64,65,67,69
0,1,4,5,7,8,9,10,11,13,14,16,17,20,21,22,23,24,25,27,28,29,30,31,38,39,40,41,42,43,48,49,52,53,55,56,61,63,65,66,67,68,69
0,5,10,13,16,17,18,19,24,27,31,32,33,34,37,45,46,49,51,52,55,56,57,58,60,61,66,67,69
0,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,55,56,57,58,59,60,62,63,64,65,67,68,69
0,1,14,15,17,21,46,53
1,10,27,30,43
1,2,3,6,8,10,12,13,15,18,19,23,31,34,35,36,40,45,49,54,58,60,61,62,66,69
0,1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,20,21,22,23,24,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,45,46,47,48,49,51,52,53,54,57,58,59,60,61,63,64,65,66,68,69
0,1,2,3,7,10,11,12,13,14,17,20,21,22,23,25,26,27,30,35,40,41,42,43,48,51,52,55,56,65,67,68,69
0,5,6,9,16,24,25,26,27,30,32,34,35,37,44,45,48,49,52,55,56,58,62,63,64,65,68,69
5,8,11,13,16,27,29,30,31,32,33,35,38,47,49,56,58,59,64,66
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,5,6,7,9,10,11,12,13,16,18,20,21,22,24,25,26,27,28,29,30,31,37,39,40,41,42,44,45,46,48,51,52,53,54,55,56,57,58,60,61,62,63,65,67,68,69
1,2,4,7,17,19,20,24,38,40,41,42,56,59,62
14,18,20,37,38,55,56,63,68,69
