"K"	"PAC_REAL"	"PAC_REF"	"RCSI"	"MONTECARLO_P"	"BETA_P"	"P_SCORE"
"1"	2	0.139544513457557	0.476463768115942	1.22800803942331	0.0198019801980198	0.0200446187127383	1.69800220045256
"2"	3	0.420703933747412	0.517412008281574	0.206910137342364	0.158415841584158	0.166093068811133	0.779648490606316
"3"	4	0.391304347826087	0.46552380952381	0.173677603298747	0.108910891089109	0.111517735837964	0.952656056705359
"4"	5	0.365217391304348	0.405461697722567	0.104533643280823	0.178217821782178	0.198523521953655	0.702188028702047
"5"	6	0.330848861283644	0.355962732919255	0.0731643838995815	0.237623762376238	0.24204938417785	0.616096017953898
"6"	7	0.297308488612836	0.315664596273292	0.0599099637564418	0.267326732673267	0.273906009247833	0.562398439616992
"7"	8	0.257142857142857	0.280869565217391	0.0882585860185552	0.178217821782178	0.194460070642476	0.711169560815804
"8"	9	0.215320910973085	0.255250517598344	0.170115960381159	0.0495049504950495	0.0538159058380717	1.26908934521156
"9"	10	0.197929606625259	0.233370600414079	0.16471630429546	0.0792079207920792	0.0690540383781894	1.16081091818486
