"K"	"PAC_REAL"	"PAC_REF"	"RCSI"	"MONTECARLO_P"	"BETA_P"	"P_SCORE"
"1"	2	0.273706004140787	0.545855072463768	0.690298952715593	0.0693069306930693	0.0683681796034874	1.165145983632
"2"	3	0.389648033126294	0.556886128364389	0.357116929139424	0.0891089108910891	0.043510385039435	1.36140707345833
"3"	4	0.365217391304348	0.485478260869565	0.284641741038901	0.0099009900990099	0.0166987076462014	1.77731713866329
"4"	5	0.360662525879917	0.418041407867495	0.147637799754444	0.0594059405940594	0.0875710733778997	1.05763932701675
"5"	6	0.325051759834369	0.366057971014493	0.118807280930984	0.0891089108910891	0.108185044140265	0.965832773391155
"6"	7	0.262939958592132	0.321768115942029	0.201905437507177	0.0297029702970297	0.0175177739683233	1.7565210816551
"7"	8	0.192132505175983	0.289159420289855	0.40879289820084	0.0099009900990099	3.38189465234976e-05	4.47083992501024
"8"	9	0.175983436853002	0.261507246376812	0.396072112111146	0.0099009900990099	0.000208539182246406	3.68081233380925
"9"	10	0.171014492753623	0.240207039337474	0.339752909510986	0.0099009900990099	0.00178449180007133	2.74848544333284
