"K"	"PAC_REAL"	"PAC_REF"	"RCSI"	"MONTECARLO_P"	"BETA_P"	"P_SCORE"
"1"	2	0.241821946169772	0.590766045548654	0.893218381292541	0.0297029702970297	0.0201668373283443	1.69536220483854
"2"	3	0.441821946169772	0.569743271221532	0.254278893804484	0.099009900990099	0.0856782208070335	1.06712956063687
"3"	4	0.386335403726708	0.493055900621118	0.243916642555681	0.0495049504950495	0.0324723418573346	1.48848638956794
"4"	5	0.37888198757764	0.423146997929607	0.110494853342642	0.168316831683168	0.154505169668397	0.811056984712308
"5"	6	0.329606625258799	0.368501035196687	0.111543622103203	0.099009900990099	0.12215836260368	0.913076797144762
"6"	7	0.274120082815735	0.325706004140787	0.172428877853908	0.0495049504950495	0.0331047395395848	1.48010982469751
"7"	8	0.233954451345756	0.290973084886128	0.218104327051711	0.0099009900990099	0.0122941147298842	1.91030273831756
"8"	9	0.190890269151139	0.263722567287785	0.323198913205438	0.0099009900990099	0.00115533401681522	2.93729243941823
"9"	10	0.175155279503106	0.241946169772257	0.323042370514113	0.0099009900990099	0.00222813903338479	2.65205771316262
