"K"	"PAC_REAL"	"PAC_REF"	"RCSI"	"MONTECARLO_P"	"BETA_P"	"P_SCORE"
"1"	2	0.529606625258799	0.515366459627329	-0.0272562947660564	0.465346534653465	0.52716783100361	0.278051099256
"2"	3	0.390062111801242	0.527958592132505	0.302711869167645	0.0792079207920792	0.0786208272849185	1.10446239064332
"3"	4	0.398757763975155	0.465875776397516	0.155564899640566	0.099009900990099	0.126257428072316	0.898743061716867
"4"	5	0.275776397515528	0.406053830227743	0.386895354144871	0.0099009900990099	0.000931417587355627	3.03085556582417
"5"	6	0.241821946169772	0.353329192546584	0.37919848343786	0.0099009900990099	0.00013562377171355	3.86766418200882
"6"	7	0.2	0.310997929606625	0.441468888395614	0.0099009900990099	6.9457194138069e-06	5.15828276486296
"7"	8	0.186335403726708	0.277494824016563	0.39825398516014	0.0099009900990099	0.000118161474771798	3.92752409723862
"8"	9	0.1648033126294	0.24927950310559	0.413822051182099	0.0099009900990099	0.000224516715874754	3.64875131906195
"9"	10	0.149896480331263	0.227312629399586	0.416381367284369	0.0099009900990099	0.000334889434922521	3.47509855334764
