"K"	"PAC_REAL"	"PAC_REF"	"RCSI"	"MONTECARLO_P"	"BETA_P"	"P_SCORE"
"1"	2	0.316356107660456	0.654770186335404	0.727415811450666	0.0198019801980198	0.0126015415174285	1.89957632539325
"2"	3	0.481573498964803	0.574939958592133	0.177206750091321	0.178217821782178	0.167830780573288	0.775128385538263
"3"	4	0.483643892339545	0.492066252587992	0.0172644908745543	0.465346534653465	0.4504515022652	0.346351960361724
"4"	5	0.414492753623188	0.419412008281573	0.0117982578967772	0.445544554455446	0.466533244007703	0.331117404061763
"5"	6	0.346169772256729	0.362169772256729	0.0451837600415279	0.316831683168317	0.345593837477093	0.461434010329588
"6"	7	0.308902691511387	0.319672877846791	0.0342719031049969	0.366336633663366	0.376360318404367	0.424396172722178
"7"	8	0.26832298136646	0.286273291925466	0.0647555114823526	0.277227722772277	0.281599880129582	0.550367534398789
"8"	9	0.239751552795031	0.258372670807453	0.0747998127176235	0.277227722772277	0.272505675187182	0.56462444870179
"9"	10	0.226086956521739	0.236049689440994	0.0431226427018079	0.415841584158416	0.366251967806425	0.436220033244863
